Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label,Incomplete
39.84801435470581,"[0.00224409 0.00224409 0.00274094 0.00248011 0.00203054 0.0030292
 0.00183731 0.00224409 0.00183731 0.00203054 0.00203054 0.00183731
 0.0030292  0.00166247 0.00248011 0.00136112 0.00248011 0.0030292
 0.00248011 0.00248011 0.00203054]",17,"[0.00224409 0.00224409 0.00274094 0.00248011 0.00203054 0.0030292
 0.00183731 0.00224409 0.00183731 0.00203054 0.00203054 0.00183731
 0.0030292  0.00166247 0.00248011 0.00136112 0.00248011 0.0030292
 0.00248011 0.00248011 0.00203054]",12,"[0.00224409 0.00224409 0.00274094 0.00248011 0.00203054 0.0030292
 0.00183731 0.00224409 0.00183731 0.00203054 0.00203054 0.00183731
 0.0030292  0.00166247 0.00248011 0.00136112 0.00248011 0.0030292
 0.00248011 0.00248011 0.00203054]",12,16,30
47.78479719161987,"[0.00267956 0.00208685 0.00344061 0.00303633 0.00184164 0.00303633
 0.00208685 0.00208685 0.00162525 0.00143428 0.00184164 0.00162525
 0.00184164 0.00184164 0.00184164 0.00143428 0.00236471 0.00303633
 0.00303633 0.00303633 0.00236471]",2,"[0.00267956 0.00208685 0.00344061 0.00303633 0.00184164 0.00303633
 0.00208685 0.00208685 0.00162525 0.00143428 0.00184164 0.00162525
 0.00184164 0.00184164 0.00184164 0.00143428 0.00236471 0.00303633
 0.00303633 0.00303633 0.00236471]",2,"[0.00267956 0.00208685 0.00344061 0.00303633 0.00184164 0.00303633
 0.00208685 0.00208685 0.00162525 0.00143428 0.00184164 0.00162525
 0.00184164 0.00184164 0.00184164 0.00143428 0.00236471 0.00303633
 0.00303633 0.00303633 0.00236471]",2,0,30
48.43791174888611,"[0.00231759 0.00231759 0.00277971 0.00253816 0.0021162  0.00304425
 0.0019323  0.00231759 0.0019323  0.0021162  0.0021162  0.0019323
 0.00253816 0.00176439 0.00253816 0.00147107 0.0021162  0.00253816
 0.00253816 0.00253816 0.0021162 ]",5,"[0.00231759 0.00231759 0.00277971 0.00253816 0.0021162  0.00304425
 0.0019323  0.00231759 0.0019323  0.0021162  0.0021162  0.0019323
 0.00253816 0.00176439 0.00253816 0.00147107 0.0021162  0.00253816
 0.00253816 0.00253816 0.0021162 ]",5,"[0.00231759 0.00231759 0.00277971 0.00253816 0.0021162  0.00304425
 0.0019323  0.00231759 0.0019323  0.0021162  0.0021162  0.0019323
 0.00253816 0.00176439 0.00253816 0.00147107 0.0021162  0.00253816
 0.00253816 0.00253816 0.0021162 ]",5,17,30
39.99180865287781,"[0.00221313 0.00270312 0.00270312 0.00244588 0.00200252 0.0029874
 0.00221313 0.00270312 0.00221313 0.00200252 0.00200252 0.00221313
 0.00244588 0.00163953 0.00244588 0.00134234 0.00200252 0.00244588
 0.00244588 0.00244588 0.00200252]",5,"[0.00221313 0.00270312 0.00270312 0.00244588 0.00200252 0.0029874
 0.00221313 0.00270312 0.00221313 0.00200252 0.00200252 0.00221313
 0.00244588 0.00163953 0.00244588 0.00134234 0.00200252 0.00244588
 0.00244588 0.00244588 0.00200252]",5,"[0.00221313 0.00270312 0.00270312 0.00244588 0.00200252 0.0029874
 0.00221313 0.00270312 0.00221313 0.00200252 0.00200252 0.00221313
 0.00244588 0.00163953 0.00244588 0.00134234 0.00200252 0.00244588
 0.00244588 0.00244588 0.00200252]",5,16,30
50.77689337730408,"[0.00274062 0.00224384 0.0033474  0.00247982 0.00203031 0.00302885
 0.0018371  0.00224384 0.0018371  0.00203031 0.00203031 0.0018371
 0.00247982 0.00166228 0.00247982 0.00136096 0.00203031 0.00247982
 0.00247982 0.00247982 0.00247982]",2,"[0.00274062 0.00224384 0.0033474  0.00247982 0.00203031 0.00302885
 0.0018371  0.00224384 0.0018371  0.00203031 0.00203031 0.0018371
 0.00247982 0.00166228 0.00247982 0.00136096 0.00203031 0.00247982
 0.00247982 0.00247982 0.00247982]",2,"[0.00274062 0.00224384 0.0033474  0.00247982 0.00203031 0.00302885
 0.0018371  0.00224384 0.0018371  0.00203031 0.00203031 0.0018371
 0.00247982 0.00166228 0.00247982 0.00136096 0.00203031 0.00247982
 0.00247982 0.00247982 0.00247982]",2,17,30
49.88499093055725,"[0.00227896 0.00227896 0.00273337 0.00249585 0.00208092 0.0029935
 0.00190009 0.00227896 0.00227896 0.00249585 0.00208092 0.00190009
 0.00249585 0.00173498 0.00249585 0.00144655 0.00208092 0.00249585
 0.00249585 0.00249585 0.00208092]",5,"[0.00227896 0.00227896 0.00273337 0.00249585 0.00208092 0.0029935
 0.00190009 0.00227896 0.00227896 0.00249585 0.00208092 0.00190009
 0.00249585 0.00173498 0.00249585 0.00144655 0.00208092 0.00249585
 0.00249585 0.00249585 0.00208092]",5,"[0.00227896 0.00227896 0.00273337 0.00249585 0.00208092 0.0029935
 0.00190009 0.00227896 0.00227896 0.00249585 0.00208092 0.00190009
 0.00249585 0.00173498 0.00249585 0.00144655 0.00208092 0.00249585
 0.00249585 0.00249585 0.00208092]",5,17,30
48.38802433013916,"[0.00231759 0.00231759 0.00277971 0.00253816 0.0021162  0.00304425
 0.0019323  0.00231759 0.0019323  0.0021162  0.0021162  0.0019323
 0.00253816 0.00176439 0.00253816 0.00147107 0.0021162  0.00253816
 0.00253816 0.00253816 0.0021162 ]",5,"[0.00231759 0.00231759 0.00277971 0.00253816 0.0021162  0.00304425
 0.0019323  0.00231759 0.0019323  0.0021162  0.0021162  0.0019323
 0.00253816 0.00176439 0.00253816 0.00147107 0.0021162  0.00253816
 0.00253816 0.00253816 0.0021162 ]",5,"[0.00231759 0.00231759 0.00277971 0.00253816 0.0021162  0.00304425
 0.0019323  0.00231759 0.0019323  0.0021162  0.0021162  0.0019323
 0.00253816 0.00176439 0.00253816 0.00147107 0.0021162  0.00253816
 0.00253816 0.00253816 0.0021162 ]",5,17,30
49.209553956985474,"[0.00276091 0.00226045 0.00337218 0.00249818 0.00204534 0.00305128
 0.0018507  0.00226045 0.0018507  0.00204534 0.00204534 0.0018507
 0.00249818 0.00167459 0.00204534 0.00137104 0.00204534 0.00249818
 0.00249818 0.00305128 0.00204534]",2,"[0.00276091 0.00226045 0.00337218 0.00249818 0.00204534 0.00305128
 0.0018507  0.00226045 0.0018507  0.00204534 0.00204534 0.0018507
 0.00249818 0.00167459 0.00204534 0.00137104 0.00204534 0.00249818
 0.00249818 0.00305128 0.00204534]",2,"[0.00276091 0.00226045 0.00337218 0.00249818 0.00204534 0.00305128
 0.0018507  0.00226045 0.0018507  0.00204534 0.00204534 0.0018507
 0.00249818 0.00167459 0.00204534 0.00137104 0.00204534 0.00249818
 0.00249818 0.00305128 0.00204534]",2,18,30
49.795515060424805,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,18,30
50.24203968048096,"[0.00213142 0.00255641 0.00255641 0.0027997  0.0019462  0.0027997
 0.00213142 0.00255641 0.00213142 0.00233427 0.0019462  0.00213142
 0.00233427 0.0019462  0.0027997  0.00162266 0.0019462  0.00233427
 0.00233427 0.00233427 0.0019462 ]",14,"[0.00213142 0.00255641 0.00255641 0.0027997  0.0019462  0.0027997
 0.00213142 0.00255641 0.00213142 0.00233427 0.0019462  0.00213142
 0.00233427 0.0019462  0.0027997  0.00162266 0.0019462  0.00233427
 0.00233427 0.00233427 0.0019462 ]",14,"[0.00213142 0.00255641 0.00255641 0.0027997  0.0019462  0.0027997
 0.00213142 0.00255641 0.00213142 0.00233427 0.0019462  0.00213142
 0.00233427 0.0019462  0.0027997  0.00162266 0.0019462  0.00233427
 0.00233427 0.00233427 0.0019462 ]",14,18,30
66.77182507514954,"[0.00195797 0.00234838 0.00234838 0.00257187 0.00214431 0.00308469
 0.00195797 0.00234838 0.00195797 0.00257187 0.00214431 0.00195797
 0.00257187 0.00257187 0.00214431 0.00214431 0.00214431 0.00257187
 0.00214431 0.00214431 0.00178783]",5,"[0.00195797 0.00234838 0.00234838 0.00257187 0.00214431 0.00308469
 0.00195797 0.00234838 0.00195797 0.00257187 0.00214431 0.00195797
 0.00257187 0.00257187 0.00214431 0.00214431 0.00214431 0.00257187
 0.00214431 0.00214431 0.00178783]",5,"[0.00195797 0.00234838 0.00234838 0.00257187 0.00214431 0.00308469
 0.00195797 0.00234838 0.00195797 0.00257187 0.00214431 0.00195797
 0.00257187 0.00257187 0.00214431 0.00214431 0.00214431 0.00257187
 0.00214431 0.00214431 0.00178783]",5,7,30
48.2408766746521,"[0.00231759 0.00231759 0.00277971 0.00253816 0.0021162  0.00304425
 0.0019323  0.00231759 0.0019323  0.0021162  0.0021162  0.0019323
 0.00253816 0.00176439 0.00253816 0.00147107 0.0021162  0.00253816
 0.00253816 0.00253816 0.0021162 ]",5,"[0.00231759 0.00231759 0.00277971 0.00253816 0.0021162  0.00304425
 0.0019323  0.00231759 0.0019323  0.0021162  0.0021162  0.0019323
 0.00253816 0.00176439 0.00253816 0.00147107 0.0021162  0.00253816
 0.00253816 0.00253816 0.0021162 ]",5,"[0.00231759 0.00231759 0.00277971 0.00253816 0.0021162  0.00304425
 0.0019323  0.00231759 0.0019323  0.0021162  0.0021162  0.0019323
 0.00253816 0.00176439 0.00253816 0.00147107 0.0021162  0.00253816
 0.00253816 0.00253816 0.0021162 ]",5,17,30
47.85934019088745,"[0.00267956 0.00208685 0.00344061 0.00303633 0.00184164 0.00303633
 0.00208685 0.00208685 0.00162525 0.00143428 0.00184164 0.00162525
 0.00184164 0.00184164 0.00184164 0.00143428 0.00236471 0.00303633
 0.00303633 0.00303633 0.00236471]",2,"[0.00267956 0.00208685 0.00344061 0.00303633 0.00184164 0.00303633
 0.00208685 0.00208685 0.00162525 0.00143428 0.00184164 0.00162525
 0.00184164 0.00184164 0.00184164 0.00143428 0.00236471 0.00303633
 0.00303633 0.00303633 0.00236471]",2,"[0.00267956 0.00208685 0.00344061 0.00303633 0.00184164 0.00303633
 0.00208685 0.00208685 0.00162525 0.00143428 0.00184164 0.00162525
 0.00184164 0.00184164 0.00184164 0.00143428 0.00236471 0.00303633
 0.00303633 0.00303633 0.00236471]",2,0,30
65.2507643699646,"[0.00212707 0.00248082 0.00248082 0.00267918 0.00196958 0.00267918
 0.00212707 0.00248082 0.00212707 0.00229714 0.00196958 0.00212707
 0.00229714 0.00229714 0.00267918 0.00196958 0.00196958 0.00229714
 0.00229714 0.00229714 0.00196958]",3,"[0.00212707 0.00248082 0.00248082 0.00267918 0.00196958 0.00267918
 0.00212707 0.00248082 0.00212707 0.00229714 0.00196958 0.00212707
 0.00229714 0.00229714 0.00267918 0.00196958 0.00196958 0.00229714
 0.00229714 0.00229714 0.00196958]",3,"[0.00212707 0.00248082 0.00248082 0.00267918 0.00196958 0.00267918
 0.00212707 0.00248082 0.00212707 0.00229714 0.00196958 0.00212707
 0.00229714 0.00229714 0.00267918 0.00196958 0.00196958 0.00229714
 0.00229714 0.00229714 0.00196958]",5,7,30
57.671802043914795,"[0.0021702  0.0021702  0.00256379 0.0023588  0.00199669 0.00278659
 0.0021702  0.00256379 0.0021702  0.0023588  0.00199669 0.0021702
 0.0023588  0.0023588  0.0023588  0.00199669 0.00199669 0.0023588
 0.0023588  0.0023588  0.00199669]",5,"[0.0021702  0.0021702  0.00256379 0.0023588  0.00199669 0.00278659
 0.0021702  0.00256379 0.0021702  0.0023588  0.00199669 0.0021702
 0.0023588  0.0023588  0.0023588  0.00199669 0.00199669 0.0023588
 0.0023588  0.0023588  0.00199669]",5,"[0.0021702  0.0021702  0.00256379 0.0023588  0.00199669 0.00278659
 0.0021702  0.00256379 0.0021702  0.0023588  0.00199669 0.0021702
 0.0023588  0.0023588  0.0023588  0.00199669 0.00199669 0.0023588
 0.0023588  0.0023588  0.00199669]",5,1,30
49.71647572517395,"[0.00231351 0.00231351 0.00277481 0.00253368 0.00211247 0.00303888
 0.0019289  0.00231351 0.0019289  0.00211247 0.00211247 0.0019289
 0.00303888 0.00176128 0.00211247 0.00146847 0.00211247 0.00253368
 0.00253368 0.00253368 0.00211247]",12,"[0.00231351 0.00231351 0.00277481 0.00253368 0.00211247 0.00303888
 0.0019289  0.00231351 0.0019289  0.00211247 0.00211247 0.0019289
 0.00303888 0.00176128 0.00211247 0.00146847 0.00211247 0.00253368
 0.00253368 0.00253368 0.00211247]",12,"[0.00231351 0.00231351 0.00277481 0.00253368 0.00211247 0.00303888
 0.0019289  0.00231351 0.0019289  0.00211247 0.00211247 0.0019289
 0.00303888 0.00176128 0.00211247 0.00146847 0.00211247 0.00253368
 0.00253368 0.00253368 0.00211247]",5,8,30
56.5459201335907,"[0.00214407 0.00253291 0.00253291 0.00275303 0.00197264 0.00275303
 0.00214407 0.00253291 0.00214407 0.00233039 0.00197264 0.00214407
 0.00233039 0.00197264 0.00275303 0.0016698  0.00197264 0.00233039
 0.00233039 0.00233039 0.00197264]",14,"[0.00214407 0.00253291 0.00253291 0.00275303 0.00197264 0.00275303
 0.00214407 0.00253291 0.00214407 0.00233039 0.00197264 0.00214407
 0.00233039 0.00197264 0.00275303 0.0016698  0.00197264 0.00233039
 0.00233039 0.00233039 0.00197264]",3,"[0.00214407 0.00253291 0.00253291 0.00275303 0.00197264 0.00275303
 0.00214407 0.00253291 0.00214407 0.00233039 0.00197264 0.00214407
 0.00233039 0.00197264 0.00275303 0.0016698  0.00197264 0.00233039
 0.00233039 0.00233039 0.00197264]",14,1,30
39.79086232185364,"[0.00218498 0.00218498 0.00266873 0.00241477 0.00197705 0.0029494
 0.00218498 0.00266873 0.00218498 0.00241477 0.00197705 0.00218498
 0.00241477 0.00197705 0.00241477 0.00161867 0.00197705 0.00241477
 0.00241477 0.00241477 0.00197705]",5,"[0.00218498 0.00218498 0.00266873 0.00241477 0.00197705 0.0029494
 0.00218498 0.00266873 0.00218498 0.00241477 0.00197705 0.00218498
 0.00241477 0.00197705 0.00241477 0.00161867 0.00197705 0.00241477
 0.00241477 0.00241477 0.00197705]",5,"[0.00218498 0.00218498 0.00266873 0.00241477 0.00197705 0.0029494
 0.00218498 0.00266873 0.00218498 0.00241477 0.00197705 0.00218498
 0.00241477 0.00197705 0.00241477 0.00161867 0.00197705 0.00241477
 0.00241477 0.00241477 0.00197705]",5,2,30
39.964335203170776,"[0.00213923 0.00261285 0.00261285 0.00288764 0.00193565 0.00288764
 0.00213923 0.00261285 0.00213923 0.00236421 0.00193565 0.00213923
 0.00236421 0.00193565 0.00236421 0.00158478 0.00193565 0.00236421
 0.00236421 0.00236421 0.00193565]",3,"[0.00213923 0.00261285 0.00261285 0.00288764 0.00193565 0.00288764
 0.00213923 0.00261285 0.00213923 0.00236421 0.00193565 0.00213923
 0.00236421 0.00193565 0.00236421 0.00158478 0.00193565 0.00236421
 0.00236421 0.00236421 0.00193565]",3,"[0.00213923 0.00261285 0.00261285 0.00288764 0.00193565 0.00288764
 0.00213923 0.00261285 0.00213923 0.00236421 0.00193565 0.00213923
 0.00236421 0.00193565 0.00236421 0.00158478 0.00193565 0.00236421
 0.00236421 0.00236421 0.00193565]",3,2,30
48.012115716934204,"[0.00224984 0.00224984 0.00269844 0.00246395 0.00205433 0.00295525
 0.00187581 0.00224984 0.00187581 0.00205433 0.00205433 0.00187581
 0.00295525 0.00171281 0.00246395 0.00142806 0.00246395 0.00295525
 0.00246395 0.00246395 0.00205433]",17,"[0.00224984 0.00224984 0.00269844 0.00246395 0.00205433 0.00295525
 0.00187581 0.00224984 0.00187581 0.00205433 0.00205433 0.00187581
 0.00295525 0.00171281 0.00246395 0.00142806 0.00246395 0.00295525
 0.00246395 0.00246395 0.00205433]",5,"[0.00224984 0.00224984 0.00269844 0.00246395 0.00205433 0.00295525
 0.00187581 0.00224984 0.00187581 0.00205433 0.00205433 0.00187581
 0.00295525 0.00171281 0.00246395 0.00142806 0.00246395 0.00295525
 0.00246395 0.00246395 0.00205433]",17,3,30
48.68661451339722,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,3,30
48.05755972862244,"[0.00224984 0.00224984 0.00269844 0.00246395 0.00205433 0.00295525
 0.00187581 0.00224984 0.00187581 0.00205433 0.00205433 0.00187581
 0.00295525 0.00171281 0.00246395 0.00142806 0.00246395 0.00295525
 0.00246395 0.00246395 0.00205433]",12,"[0.00224984 0.00224984 0.00269844 0.00246395 0.00205433 0.00295525
 0.00187581 0.00224984 0.00187581 0.00205433 0.00205433 0.00187581
 0.00295525 0.00171281 0.00246395 0.00142806 0.00246395 0.00295525
 0.00246395 0.00246395 0.00205433]",17,"[0.00224984 0.00224984 0.00269844 0.00246395 0.00205433 0.00295525
 0.00187581 0.00224984 0.00187581 0.00205433 0.00205433 0.00187581
 0.00295525 0.00171281 0.00246395 0.00142806 0.00246395 0.00295525
 0.00246395 0.00246395 0.00205433]",17,3,30
47.823434829711914,"[0.00212501 0.00212501 0.00265381 0.00237474 0.00237474 0.00370368
 0.00170158 0.00212501 0.00170158 0.00237474 0.00237474 0.00170158
 0.00296568 0.00190155 0.00190155 0.00152264 0.00237474 0.00296568
 0.00237474 0.00237474 0.00190155]",5,"[0.00212501 0.00212501 0.00265381 0.00237474 0.00237474 0.00370368
 0.00170158 0.00212501 0.00170158 0.00237474 0.00237474 0.00170158
 0.00296568 0.00190155 0.00190155 0.00152264 0.00237474 0.00296568
 0.00237474 0.00237474 0.00190155]",5,"[0.00212501 0.00212501 0.00265381 0.00237474 0.00237474 0.00370368
 0.00170158 0.00212501 0.00170158 0.00237474 0.00237474 0.00170158
 0.00296568 0.00190155 0.00190155 0.00152264 0.00237474 0.00296568
 0.00237474 0.00237474 0.00190155]",5,3,30
49.405184745788574,"[0.0017997  0.00224755 0.00224755 0.00251168 0.0020112  0.00251168
 0.0017997  0.00280685 0.00280685 0.0031367  0.00251168 0.00224755
 0.00251168 0.0020112  0.0020112  0.00128955 0.00161045 0.00251168
 0.0020112  0.00251168 0.00251168]",9,"[0.0017997  0.00224755 0.00224755 0.00251168 0.0020112  0.00251168
 0.0017997  0.00280685 0.00280685 0.0031367  0.00251168 0.00224755
 0.00251168 0.0020112  0.0020112  0.00128955 0.00161045 0.00251168
 0.0020112  0.00251168 0.00251168]",9,"[0.0017997  0.00224755 0.00224755 0.00251168 0.0020112  0.00251168
 0.0017997  0.00280685 0.00280685 0.0031367  0.00251168 0.00224755
 0.00251168 0.0020112  0.0020112  0.00128955 0.00161045 0.00251168
 0.0020112  0.00251168 0.00251168]",9,10,30
40.33188247680664,"[0.00210095 0.00210095 0.00269767 0.00238069 0.00238069 0.00392507
 0.00163623 0.00210095 0.00163623 0.00238069 0.00238069 0.00163623
 0.00305685 0.00185409 0.00185409 0.00144397 0.00238069 0.00305685
 0.00238069 0.00238069 0.00185409]",5,"[0.00210095 0.00210095 0.00269767 0.00238069 0.00238069 0.00392507
 0.00163623 0.00210095 0.00163623 0.00238069 0.00238069 0.00163623
 0.00305685 0.00185409 0.00185409 0.00144397 0.00238069 0.00305685
 0.00238069 0.00238069 0.00185409]",5,"[0.00210095 0.00210095 0.00269767 0.00238069 0.00238069 0.00392507
 0.00163623 0.00210095 0.00163623 0.00238069 0.00238069 0.00163623
 0.00305685 0.00185409 0.00185409 0.00144397 0.00238069 0.00305685
 0.00238069 0.00238069 0.00185409]",5,4,30
50.09604549407959,"[0.00231351 0.00231351 0.00277481 0.00253368 0.00211247 0.00303888
 0.0019289  0.00231351 0.0019289  0.00211247 0.00211247 0.0019289
 0.00303888 0.00176128 0.00211247 0.00146847 0.00211247 0.00253368
 0.00253368 0.00253368 0.00211247]",5,"[0.00231351 0.00231351 0.00277481 0.00253368 0.00211247 0.00303888
 0.0019289  0.00231351 0.0019289  0.00211247 0.00211247 0.0019289
 0.00303888 0.00176128 0.00211247 0.00146847 0.00211247 0.00253368
 0.00253368 0.00253368 0.00211247]",12,"[0.00231351 0.00231351 0.00277481 0.00253368 0.00211247 0.00303888
 0.0019289  0.00231351 0.0019289  0.00211247 0.00211247 0.0019289
 0.00303888 0.00176128 0.00211247 0.00146847 0.00211247 0.00253368
 0.00253368 0.00253368 0.00211247]",12,8,30
40.18774628639221,"[0.00234234 0.00234234 0.00286094 0.00258868 0.00211944 0.00316182
 0.00191775 0.00234234 0.00191775 0.00211944 0.00211944 0.00191775
 0.00258868 0.00173525 0.00211944 0.00142071 0.00211944 0.00258868
 0.00258868 0.00258868 0.00211944]",5,"[0.00234234 0.00234234 0.00286094 0.00258868 0.00211944 0.00316182
 0.00191775 0.00234234 0.00191775 0.00211944 0.00211944 0.00191775
 0.00258868 0.00173525 0.00211944 0.00142071 0.00211944 0.00258868
 0.00258868 0.00258868 0.00211944]",5,"[0.00234234 0.00234234 0.00286094 0.00258868 0.00211944 0.00316182
 0.00191775 0.00234234 0.00191775 0.00211944 0.00211944 0.00191775
 0.00258868 0.00173525 0.00211944 0.00142071 0.00211944 0.00258868
 0.00258868 0.00258868 0.00211944]",5,4,30
50.05596709251404,"[0.00220153 0.00220153 0.00274937 0.00246025 0.00246025 0.00383704
 0.00176285 0.00220153 0.00176285 0.00246025 0.00197002 0.00176285
 0.00246025 0.00197002 0.00197002 0.00157747 0.00197002 0.00246025
 0.00246025 0.00246025 0.00246025]",5,"[0.00220153 0.00220153 0.00274937 0.00246025 0.00246025 0.00383704
 0.00176285 0.00220153 0.00176285 0.00246025 0.00197002 0.00176285
 0.00246025 0.00197002 0.00197002 0.00157747 0.00197002 0.00246025
 0.00246025 0.00246025 0.00246025]",5,"[0.00220153 0.00220153 0.00274937 0.00246025 0.00246025 0.00383704
 0.00176285 0.00220153 0.00176285 0.00246025 0.00197002 0.00176285
 0.00246025 0.00197002 0.00197002 0.00157747 0.00197002 0.00246025
 0.00246025 0.00246025 0.00246025]",5,5,30
48.59638977050781,"[0.00217204 0.00217204 0.00260513 0.00237875 0.00198329 0.00285305
 0.00217204 0.00260513 0.00217204 0.00237875 0.00198329 0.00217204
 0.00237875 0.00198329 0.00285305 0.00165358 0.00198329 0.00237875
 0.00237875 0.00237875 0.00198329]",5,"[0.00217204 0.00217204 0.00260513 0.00237875 0.00198329 0.00285305
 0.00217204 0.00260513 0.00217204 0.00237875 0.00198329 0.00217204
 0.00237875 0.00198329 0.00285305 0.00165358 0.00198329 0.00237875
 0.00237875 0.00237875 0.00198329]",14,"[0.00217204 0.00217204 0.00260513 0.00237875 0.00198329 0.00285305
 0.00217204 0.00260513 0.00217204 0.00237875 0.00198329 0.00217204
 0.00237875 0.00198329 0.00285305 0.00165358 0.00198329 0.00237875
 0.00237875 0.00237875 0.00198329]",14,5,30
49.9284451007843,"[0.00231351 0.00231351 0.00277481 0.00253368 0.00211247 0.00303888
 0.0019289  0.00231351 0.0019289  0.00211247 0.00211247 0.0019289
 0.00303888 0.00176128 0.00211247 0.00146847 0.00211247 0.00253368
 0.00253368 0.00253368 0.00211247]",12,"[0.00231351 0.00231351 0.00277481 0.00253368 0.00211247 0.00303888
 0.0019289  0.00231351 0.0019289  0.00211247 0.00211247 0.0019289
 0.00303888 0.00176128 0.00211247 0.00146847 0.00211247 0.00253368
 0.00253368 0.00253368 0.00211247]",12,"[0.00231351 0.00231351 0.00277481 0.00253368 0.00211247 0.00303888
 0.0019289  0.00231351 0.0019289  0.00211247 0.00211247 0.0019289
 0.00303888 0.00176128 0.00211247 0.00146847 0.00211247 0.00253368
 0.00253368 0.00253368 0.00211247]",12,8,30
48.18268609046936,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,6,30
50.739484786987305,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,6,30
48.163371562957764,"[0.00212501 0.00212501 0.00265381 0.00237474 0.00237474 0.00370368
 0.00170158 0.00212501 0.00170158 0.00237474 0.00237474 0.00170158
 0.00296568 0.00190155 0.00190155 0.00152264 0.00237474 0.00296568
 0.00237474 0.00237474 0.00190155]",5,"[0.00212501 0.00212501 0.00265381 0.00237474 0.00237474 0.00370368
 0.00170158 0.00212501 0.00170158 0.00237474 0.00237474 0.00170158
 0.00296568 0.00190155 0.00190155 0.00152264 0.00237474 0.00296568
 0.00237474 0.00237474 0.00190155]",5,"[0.00212501 0.00212501 0.00265381 0.00237474 0.00237474 0.00370368
 0.00170158 0.00212501 0.00170158 0.00237474 0.00237474 0.00170158
 0.00296568 0.00190155 0.00190155 0.00152264 0.00237474 0.00296568
 0.00237474 0.00237474 0.00190155]",5,9,30
