Model,Incomplete,Step,Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label
goal6_sas_plan.34,0.1,5,0.026073932647705078,"[0.01084801 0.0059583  0.02461875 0.00655732 0.02663109 0.01178327
 0.01930895 0.00453868]",goal3,"[0.01084801 0.0059583  0.02461875 0.00655732 0.02663109 0.01178327
 0.01930895 0.00453868]",goal4,"[0.         0.         0.0418028  0.00151178 0.04911802 0.0186282
 0.04123629 0.        ]",goal4,goal6
goal6_sas_plan.35,0.1,4,0.016624927520751953,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal6
goal6_sas_plan.36,0.1,4,0.021010637283325195,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal6
goal6_sas_plan.37,0.1,4,0.03892040252685547,"[0.01360439 0.00713953 0.01527152 0.00712875 0.0310633  0.01357468
 0.01507235 0.00534914]",goal3,"[0.01360439 0.00713953 0.01527152 0.00712875 0.0310633  0.01357468
 0.01507235 0.00534914]",goal4,"[0.         0.         0.02371387 0.0174347  0.0319148  0.01422832
 0.01207185 0.        ]",goal4,goal6
goal6_sas_plan.4,0.1,4,0.021975994110107422,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal6
goal6_sas_plan.5,0.1,4,0.013974428176879883,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal6
goal6_sas_plan.6,0.1,5,0.023968935012817383,"[0.01084801 0.0059583  0.02461875 0.00655732 0.02663109 0.01178327
 0.01930895 0.00453868]",goal3,"[0.01084801 0.0059583  0.02461875 0.00655732 0.02663109 0.01178327
 0.01930895 0.00453868]",goal4,"[0.         0.         0.0418028  0.00151178 0.04911802 0.0186282
 0.04123629 0.        ]",goal4,goal6
goal6_sas_plan.7,0.1,4,0.03001260757446289,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal6
goal6_sas_plan.8,0.1,4,0.012981653213500977,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal6
goal6_sas_plan.9,0.1,4,0.014976263046264648,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal6
goal7_sas_plan.0,0.1,4,0.037972450256347656,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal7,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.1,0.1,4,0.03787684440612793,"[0.01971501 0.00937162 0.01778024 0.00500776 0.01801088 0.00879426
 0.01501484 0.00725694]",goal7,"[0.01971501 0.00937162 0.01778024 0.00500776 0.01801088 0.00879426
 0.01501484 0.00725694]",goal0,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.10,0.1,4,0.03096604347229004,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal7,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.11,0.1,4,0.012982368469238281,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal7,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.2,0.1,3,0.004984140396118164,"[0.01788501 0.0092008  0.01817274 0.00522982 0.0142544  0.00673382
 0.01391786 0.00878752]",goal7,"[0.01788501 0.0092008  0.01817274 0.00522982 0.0142544  0.00673382
 0.01391786 0.00878752]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.3,0.1,4,0.037961483001708984,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal7,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.4,0.1,4,0.02301311492919922,"[0.01971501 0.00937162 0.01778024 0.00500776 0.01801088 0.00879426
 0.01501484 0.00725694]",goal7,"[0.01971501 0.00937162 0.01778024 0.00500776 0.01801088 0.00879426
 0.01501484 0.00725694]",goal0,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.5,0.1,4,0.02897167205810547,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal7,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.6,0.1,4,0.029967069625854492,"[0.01971501 0.00937162 0.01778024 0.00500776 0.01801088 0.00879426
 0.01501484 0.00725694]",goal7,"[0.01971501 0.00937162 0.01778024 0.00500776 0.01801088 0.00879426
 0.01501484 0.00725694]",goal0,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.7,0.1,4,0.014976263046264648,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal7,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.8,0.1,4,0.021971702575683594,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal7,"[0.01651315 0.00866604 0.01853673 0.00536364 0.01387094 0.0066123
 0.01409413 0.00919377]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.9,0.1,4,0.02197408676147461,"[0.01971501 0.00937162 0.01778024 0.00500776 0.01801088 0.00879426
 0.01501484 0.00725694]",goal7,"[0.01971501 0.00937162 0.01778024 0.00500776 0.01801088 0.00879426
 0.01501484 0.00725694]",goal0,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal0_sas_plan.0,0.3,7,0.04695415496826172,"[0.09835514 0.00636115 0.00935557 0.00299275 0.00293427 0.00165337
 0.00622267 0.00400517]",goal0,"[0.09835514 0.00636115 0.00935557 0.00299275 0.00293427 0.00165337
 0.00622267 0.00400517]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.1,0.3,9,0.024964570999145508,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.10,0.3,10,0.04004931449890137,"[0.05568802 0.01237664 0.01348    0.00394922 0.00905747 0.00440804
 0.00916518 0.00440069]",goal0,"[0.05568802 0.01237664 0.01348    0.00394922 0.00905747 0.00440804
 0.00916518 0.00440069]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.11,0.3,7,0.042964935302734375,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal1,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal0,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal0,goal0
goal0_sas_plan.12,0.3,9,0.026974916458129883,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.13,0.3,8,0.02697610855102539,"[0.02539334 0.01085048 0.01759953 0.0048951  0.01854996 0.00827904
 0.01410567 0.00569602]",goal1,"[0.02539334 0.01085048 0.01759953 0.0048951  0.01854996 0.00827904
 0.01410567 0.00569602]",goal0,"[0.02539334 0.01085048 0.01759953 0.0048951  0.01854996 0.00827904
 0.01410567 0.00569602]",goal0,goal0
goal0_sas_plan.14,0.3,6,0.02597784996032715,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.15,0.3,9,0.04396796226501465,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.16,0.3,10,0.06694865226745605,"[0.05396508 0.0099136  0.0143682  0.00420943 0.00965427 0.00469848
 0.01074519 0.00515934]",goal0,"[0.05396508 0.0099136  0.0143682  0.00420943 0.00965427 0.00469848
 0.01074519 0.00515934]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.17,0.3,9,0.01997852325439453,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.18,0.3,10,0.03497052192687988,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.19,0.3,7,0.034964799880981445,"[0.02574475 0.0104226  0.01779247 0.00496284 0.01829723 0.008205
 0.01420639 0.00579128]",goal1,"[0.02574475 0.0104226  0.01779247 0.00496284 0.01829723 0.008205
 0.01420639 0.00579128]",goal0,"[0.02574475 0.0104226  0.01779247 0.00496284 0.01829723 0.008205
 0.01420639 0.00579128]",goal0,goal0
goal0_sas_plan.2,0.3,10,0.027972936630249023,"[0.05396508 0.0099136  0.0143682  0.00420943 0.00965427 0.00469848
 0.01074519 0.00515934]",goal0,"[0.05396508 0.0099136  0.0143682  0.00420943 0.00965427 0.00469848
 0.01074519 0.00515934]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.20,0.3,9,0.042966604232788086,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.21,0.3,11,0.06794619560241699,"[0.04801268 0.01119122 0.01340682 0.00419356 0.01242328 0.0058688
 0.01116012 0.00504892]",goal0,"[0.04801268 0.01119122 0.01340682 0.00419356 0.01242328 0.0058688
 0.01116012 0.00504892]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.22,0.3,7,0.026974916458129883,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal1,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal0,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal0,goal0
goal0_sas_plan.23,0.3,10,0.03596830368041992,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.24,0.3,8,0.018981218338012695,"[0.07048098 0.01677419 0.00873334 0.00267541 0.00398537 0.00208939
 0.00615378 0.00342885]",goal0,"[0.07048098 0.01677419 0.00873334 0.00267541 0.00398537 0.00208939
 0.00615378 0.00342885]",goal0,"[0.13509096 0.01411926 0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.25,0.3,7,0.050958871841430664,"[0.09833953 0.00766651 0.00875722 0.00275555 0.00316838 0.00173691
 0.00595412 0.00362743]",goal0,"[0.09833953 0.00766651 0.00875722 0.00275555 0.00316838 0.00173691
 0.00595412 0.00362743]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.26,0.3,9,0.034969329833984375,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.27,0.3,7,0.02697610855102539,"[0.09833953 0.00766651 0.00875722 0.00275555 0.00316838 0.00173691
 0.00595412 0.00362743]",goal0,"[0.09833953 0.00766651 0.00875722 0.00275555 0.00316838 0.00173691
 0.00595412 0.00362743]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.28,0.3,9,0.04296565055847168,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.29,0.3,10,0.04396367073059082,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.3,0.3,6,0.01798391342163086,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.30,0.3,6,0.03497123718261719,"[0.11132234 0.00666674 0.00720809 0.0023058  0.00226074 0.00127386
 0.00479432 0.00308582]",goal0,"[0.11132234 0.00666674 0.00720809 0.0023058  0.00226074 0.00127386
 0.00479432 0.00308582]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.31,0.3,7,0.017983675003051758,"[0.08038705 0.00962011 0.01060322 0.00324823 0.00483867 0.00253675
 0.00747135 0.00416299]",goal0,"[0.08038705 0.00962011 0.01060322 0.00324823 0.00483867 0.00253675
 0.00747135 0.00416299]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.32,0.3,8,0.034970760345458984,"[0.07048098 0.01677419 0.00873334 0.00267541 0.00398537 0.00208939
 0.00615378 0.00342885]",goal0,"[0.07048098 0.01677419 0.00873334 0.00267541 0.00398537 0.00208939
 0.00615378 0.00342885]",goal0,"[0.13509096 0.01411926 0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.33,0.3,10,0.06794452667236328,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.34,0.3,8,0.010986566543579102,"[0.06787059 0.01072289 0.01149492 0.00385409 0.00702202 0.00355577
 0.00832781 0.00432891]",goal0,"[0.06787059 0.01072289 0.01149492 0.00385409 0.00702202 0.00355577
 0.00832781 0.00432891]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.35,0.3,10,0.043967247009277344,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.36,0.3,13,0.05195188522338867,"[0.04225654 0.01230056 0.01473578 0.00418222 0.01303699 0.00601779
 0.01149655 0.00496582]",goal0,"[0.04225654 0.01230056 0.01473578 0.00418222 0.01303699 0.00601779
 0.01149655 0.00496582]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.37,0.3,7,0.03496885299682617,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal1,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal0,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal0,goal0
goal0_sas_plan.38,0.3,6,0.009988784790039062,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.39,0.3,11,0.04396224021911621,"[0.04801268 0.01119122 0.01340682 0.00419356 0.01242328 0.0058688
 0.01116012 0.00504892]",goal0,"[0.04801268 0.01119122 0.01340682 0.00419356 0.01242328 0.0058688
 0.01116012 0.00504892]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.4,0.3,6,0.04996299743652344,"[0.12450205 0.0065742  0.00515286 0.00171898 0.00112346 0.00067888
 0.00324085 0.00239907]",goal0,"[0.12450205 0.0065742  0.00515286 0.00171898 0.00112346 0.00067888
 0.00324085 0.00239907]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.40,0.3,6,0.0189816951751709,"[0.11132234 0.00666674 0.00720809 0.0023058  0.00226074 0.00127386
 0.00479432 0.00308582]",goal0,"[0.11132234 0.00666674 0.00720809 0.0023058  0.00226074 0.00127386
 0.00479432 0.00308582]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.41,0.3,10,0.03596758842468262,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.05667816 0.010412   0.01371968 0.00401944 0.00921851 0.00448641
 0.0102602  0.00492647]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.42,0.3,7,0.025978803634643555,"[0.08038705 0.00962011 0.01060322 0.00324823 0.00483867 0.00253675
 0.00747135 0.00416299]",goal0,"[0.08038705 0.00962011 0.01060322 0.00324823 0.00483867 0.00253675
 0.00747135 0.00416299]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.43,0.3,11,0.04396176338195801,"[0.04801268 0.01119122 0.01340682 0.00419356 0.01242328 0.0058688
 0.01116012 0.00504892]",goal0,"[0.04801268 0.01119122 0.01340682 0.00419356 0.01242328 0.0058688
 0.01116012 0.00504892]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.44,0.3,8,0.01898050308227539,"[0.07048098 0.01677419 0.00873334 0.00267541 0.00398537 0.00208939
 0.00615378 0.00342885]",goal0,"[0.07048098 0.01677419 0.00873334 0.00267541 0.00398537 0.00208939
 0.00615378 0.00342885]",goal0,"[0.13509096 0.01411926 0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.45,0.3,9,0.0599513053894043,"[0.06530004 0.00868204 0.01329655 0.00395449 0.00784254 0.00391362
 0.00974638 0.00492031]",goal0,"[0.06530004 0.00868204 0.01329655 0.00395449 0.00784254 0.00391362
 0.00974638 0.00492031]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.46,0.3,7,0.02597808837890625,"[0.08038705 0.00962011 0.01060322 0.00324823 0.00483867 0.00253675
 0.00747135 0.00416299]",goal0,"[0.08038705 0.00962011 0.01060322 0.00324823 0.00483867 0.00253675
 0.00747135 0.00416299]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.47,0.3,11,0.05195784568786621,"[0.04801268 0.01119122 0.01340682 0.00419356 0.01242328 0.0058688
 0.01116012 0.00504892]",goal0,"[0.04801268 0.01119122 0.01340682 0.00419356 0.01242328 0.0058688
 0.01116012 0.00504892]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.48,0.3,6,0.03497028350830078,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.49,0.3,9,0.010986328125,"[0.06530004 0.00868204 0.01329655 0.00395449 0.00784254 0.00391362
 0.00974638 0.00492031]",goal0,"[0.06530004 0.00868204 0.01329655 0.00395449 0.00784254 0.00391362
 0.00974638 0.00492031]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.5,0.3,6,0.04296398162841797,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.50,0.3,7,0.03497147560119629,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal1,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal0,"[0.02545012 0.01096782 0.01758885 0.00490605 0.01808783 0.0081111
 0.01404381 0.005725  ]",goal0,goal0
goal0_sas_plan.51,0.3,8,0.03397345542907715,"[0.07048098 0.01677419 0.00873334 0.00267541 0.00398537 0.00208939
 0.00615378 0.00342885]",goal0,"[0.07048098 0.01677419 0.00873334 0.00267541 0.00398537 0.00208939
 0.00615378 0.00342885]",goal0,"[0.13509096 0.01411926 0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.52,0.3,6,0.010986566543579102,"[0.11132234 0.00666674 0.00720809 0.0023058  0.00226074 0.00127386
 0.00479432 0.00308582]",goal0,"[0.11132234 0.00666674 0.00720809 0.0023058  0.00226074 0.00127386
 0.00479432 0.00308582]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.53,0.3,6,0.02597975730895996,"[0.11132234 0.00666674 0.00720809 0.0023058  0.00226074 0.00127386
 0.00479432 0.00308582]",goal0,"[0.11132234 0.00666674 0.00720809 0.0023058  0.00226074 0.00127386
 0.00479432 0.00308582]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.54,0.3,9,0.03596663475036621,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.6,0.3,6,0.025978565216064453,"[0.11132234 0.00666674 0.00720809 0.0023058  0.00226074 0.00127386
 0.00479432 0.00308582]",goal0,"[0.11132234 0.00666674 0.00720809 0.0023058  0.00226074 0.00127386
 0.00479432 0.00308582]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.7,0.3,9,0.04296422004699707,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.06037644 0.01191261 0.01248964 0.0036853  0.00788828 0.003885
 0.00925179 0.00454931]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.8,0.3,6,0.03497004508972168,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.10173701 0.00609271 0.00896077 0.00286646 0.00281045 0.0015836
 0.00596007 0.00383615]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
